key,source,artifact_type,status,generated_at,generated_age_seconds,profile,model,quantization,prompt_suite_sha256,command_sha256,launch_plan_sha256,environment_sha256,host_platform,host_machine,qemu_version,qemu_bin,prompts,total_tokens,total_elapsed_us,measured_runs,warmup_runs,median_tok_per_s,wall_tok_per_s_median,ttft_us_p95,host_overhead_pct_median,host_child_cpu_us_median,host_child_cpu_pct_median,host_child_tok_per_cpu_s_median,host_child_peak_rss_bytes_max,us_per_token_median,wall_us_per_token_median,max_memory_bytes,telemetry_status,telemetry_findings,command_hash_status,command_hash_findings,command_airgap_status,commit,current_commit,current_commit_match,commit_status,commit_findings,freshness_status,freshness_findings,sha256,bytes
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T133552Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,qemu_prompt,pass,2026-04-28T13:35:53Z,51870,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,715.0292400361784,12400.0,-77.59558333333334,44062.0,81.81373300003257,,,6250.0,1400.2760416666665,67207168,pass,[],pass,[],pass,f884c29d4b92,20c659dc5435,False,pass,[],unchecked,[],2248fbb5889644c9df47072ab79b1ed2d043a76d546f619967cdcc4804cdca61,14106
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T143936Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260428T143938Z.json,qemu_prompt,pass,2026-04-28T14:39:38Z,48045,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,221.09977822532838,12400.0,9.400249999999996,58104.0,37.9866098382252,675.4448821173012,15663104,6250.0,6837.515625,67207168,pass,[],pass,[],pass,9bcc18706a99,20c659dc5435,False,pass,[],unchecked,[],d6ddf49db6560b3b57aa283170b01aba16eb167a4b92d2e32b51acd353e1b3f3,15126
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T143936Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,qemu_prompt,pass,2026-04-28T14:39:38Z,48045,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,221.09977822532838,12400.0,9.400249999999996,58104.0,37.9866098382252,675.4448821173012,15663104,6250.0,6837.515625,67207168,pass,[],pass,[],pass,9bcc18706a99,20c659dc5435,False,pass,[],unchecked,[],d6ddf49db6560b3b57aa283170b01aba16eb167a4b92d2e32b51acd353e1b3f3,15126
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T144908Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260428T144909Z.json,qemu_prompt,pass,2026-04-28T14:49:09Z,47474,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,624.7592791056438,12400.0,-74.38966666666667,46164.0,74.43845023676931,844.1706348973364,589824,6250.0,1600.6458333333335,67207168,pass,[],pass,[],pass,fd1f1247258a,20c659dc5435,False,pass,[],unchecked,[],ad7cb58485926e7fd80b33c7b78ef107a7c4057c068819eef3bd1530332bab14,15137
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T144908Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,qemu_prompt,pass,2026-04-28T14:49:09Z,47474,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,624.7592791056438,12400.0,-74.38966666666667,46164.0,74.43845023676931,844.1706348973364,589824,6250.0,1600.6458333333335,67207168,pass,[],pass,[],pass,fd1f1247258a,20c659dc5435,False,pass,[],unchecked,[],ad7cb58485926e7fd80b33c7b78ef107a7c4057c068819eef3bd1530332bab14,15137
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T150609Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260428T150611Z.json,qemu_prompt,pass,2026-04-28T15:06:11Z,46452,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,558.9014972629869,12400.0,-71.26741666666666,45321.5,71.59161800685989,846.6676775094446,622592,6250.0,1795.7864583333335,67207168,pass,[],pass,[],pass,ff0cb4429e89,20c659dc5435,False,pass,[],unchecked,[],f0c5d8689c476eade14f9bd5fb807c4769ecad817b040ee4f840df468b76206d,15142
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T150609Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,qemu_prompt,pass,2026-04-28T15:06:11Z,46452,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,558.9014972629869,12400.0,-71.26741666666666,45321.5,71.59161800685989,846.6676775094446,622592,6250.0,1795.7864583333335,67207168,pass,[],pass,[],pass,ff0cb4429e89,20c659dc5435,False,pass,[],unchecked,[],f0c5d8689c476eade14f9bd5fb807c4769ecad817b040ee4f840df468b76206d,15142
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T152031Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260428T152031Z.json,qemu_prompt,pass,2026-04-28T15:20:31Z,45592,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,673.4995100632523,12400.0,-75.53383333333333,48881.0,80.98933228726831,825.7722585911868,573440,6250.0,1529.1354166666665,67207168,pass,[],pass,[],pass,ff0cb4429e89,20c659dc5435,False,pass,[],unchecked,[],5f24b77eabf549516265ee68466ebbb7b47213621a3444580ae4236bd7068cca,15101
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T152031Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,qemu_prompt,pass,2026-04-28T15:20:31Z,45592,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,673.4995100632523,12400.0,-75.53383333333333,48881.0,80.98933228726831,825.7722585911868,573440,6250.0,1529.1354166666665,67207168,pass,[],pass,[],pass,ff0cb4429e89,20c659dc5435,False,pass,[],unchecked,[],5f24b77eabf549516265ee68466ebbb7b47213621a3444580ae4236bd7068cca,15101
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260428T153243Z.json,qemu_prompt,pass,2026-04-28T15:32:43Z,44860,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,e415146c052b9f0baa23706ffde97548f2374f6601337823b4d810c39bed48e7,,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,240,1500000,6,0,160.0,450.38861123713104,12400.0,-64.01675,52891.5,72.89808595420675,780.4923544223815,15613952,6250.0,2248.953125,67207168,pass,[],pass,[],pass,a1b8bfdc89b1,20c659dc5435,False,pass,[],unchecked,[],d04601a9c7c85f95e689a0b1cda4e3e32146b6e3227952c8dd43e82657c4f102,14416
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T172755Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260428T172755Z.json,qemu_prompt,pass,2026-04-28T17:27:55Z,37948,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,1fe7be915be8056f3459da4bb9d1300701c8c673df80addccc4b4a822b33b661,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,768.9259091676179,12400.0,-77.12191666666666,41948.0,78.61494420501626,962.4317021194313,458752,6250.0,1429.8802083333333,67207168,pass,[],pass,[],pass,750b69927e30,20c659dc5435,False,pass,[],unchecked,[],393474698a4e9c6faee48b294f76236365d08496fb89c8dc2d4d8fdce157b159,15125
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T172755Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,qemu_prompt,pass,2026-04-28T17:27:55Z,37948,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,1fe7be915be8056f3459da4bb9d1300701c8c673df80addccc4b4a822b33b661,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,768.9259091676179,12400.0,-77.12191666666666,41948.0,78.61494420501626,962.4317021194313,458752,6250.0,1429.8802083333333,67207168,pass,[],pass,[],pass,750b69927e30,20c659dc5435,False,pass,[],unchecked,[],393474698a4e9c6faee48b294f76236365d08496fb89c8dc2d4d8fdce157b159,15125
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T200733Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260428T200733Z.json,qemu_prompt,pass,2026-04-28T20:07:33Z,28370,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,733.9915253189117,12400.0,-77.41216666666666,47377.0,84.11610740535409,853.5323873209763,589824,6250.0,1411.7395833333335,67207168,pass,[],pass,[],pass,5025377e127c,20c659dc5435,False,pass,[],unchecked,[],5209cde89cc90074b18c0e9f5928f35d643deea8b7b2aaf5497aa6662a8753de,15346
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T200733Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,qemu_prompt,pass,2026-04-28T20:07:33Z,28370,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,733.9915253189117,12400.0,-77.41216666666666,47377.0,84.11610740535409,853.5323873209763,589824,6250.0,1411.7395833333335,67207168,pass,[],pass,[],pass,5025377e127c,20c659dc5435,False,pass,[],unchecked,[],5209cde89cc90074b18c0e9f5928f35d643deea8b7b2aaf5497aa6662a8753de,15346
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260428T223835Z.json,qemu_prompt,pass,2026-04-28T22:38:35Z,19308,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,e415146c052b9f0baa23706ffde97548f2374f6601337823b4d810c39bed48e7,,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,240,1500000,6,0,160.0,901.1300121254667,12400.0,-81.90608333333333,38124.5,86.74153602125159,1033.0021107047971,11911168,6250.0,1130.8697916666667,67207168,pass,[],pass,[],pass,04ebfd55f75c,20c659dc5435,False,pass,[],unchecked,[],90f571d13fda9faf101c2594d0e54f44c418c7a916f43d007528eed9fdbf9fde,14725
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T225257Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260428T225257Z.json,qemu_prompt,pass,2026-04-28T22:52:57Z,18446,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,918.356418648177,12400.0,-82.07633333333334,38067.5,87.521307680999,1044.985577412864,475136,6250.0,1120.2291666666667,67207168,pass,[],pass,[],pass,825b6d95f7f1,20c659dc5435,False,pass,[],unchecked,[],55c1ea0bf9207aa094ea88027d17a8d996ee8d8dda65ff222b59653f1158ddd7,15977
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_20260428T225257Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,qemu_prompt,pass,2026-04-28T22:52:57Z,18446,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,199928d2258262b2ca80e491fc637902d45ca3695c316aef71615539bffafad7,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,/Users/danielmatthews-ferrero/Documents/worktrees/holyc-gpt55/bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,918.356418648177,12400.0,-82.07633333333334,38067.5,87.521307680999,1044.985577412864,475136,6250.0,1120.2291666666667,67207168,pass,[],pass,[],pass,825b6d95f7f1,20c659dc5435,False,pass,[],unchecked,[],55c1ea0bf9207aa094ea88027d17a8d996ee8d8dda65ff222b59653f1158ddd7,15977
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/bench_matrix_latest.json,bench_matrix_cell,pass,2026-04-28T22:52:57Z,18446,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,b38e17f8fe6b79397ba9c4cb6dc68ad1d24ed501d479195500b1d8eaf615640d,,,,,,,2,160,1000000,4,2,160.0,918.356418648177,12400.0,-82.07633333333334,38067.5,87.521307680999,1044.985577412864,475136,6250.0,1120.2291666666667,67207168,pass,[],pass,[],pass,825b6d95f7f1,20c659dc5435,False,pass,[],unchecked,[],d9a1f02aa5945fedb698319b569eb3fd22e86ac1969c298cf3ea26afb2d17bbe,3856
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T015022Z.json,qemu_prompt,pass,2026-04-29T01:50:22Z,7801,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,e415146c052b9f0baa23706ffde97548f2374f6601337823b4d810c39bed48e7,,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,449.21989960075143,12400.0,-63.87625,59528.5,73.67986385125545,696.6812250162186,589824,6250.0,2257.734375,67207168,pass,[],pass,[],pass,1bd6822f408f,20c659dc5435,False,pass,[],unchecked,[],eff838ef2f8a3134a043179ee7ca859d15eeda18fc3030230ffac74f3d6bdf38,16215
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T020052Z.json,qemu_prompt,pass,2026-04-29T02:00:52Z,7171,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,16276fe5218629c6d18b6c6bd2d299bf0826c2ddd15ff0ce3871037bda7f4a6b,,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,160,1000000,4,2,160.0,441.148757360237,12400.0,-63.66108333333334,45848.0,51.959051957701554,867.9451389692463,15024128,6250.0,2271.182291666667,67207168,pass,[],pass,[],pass,3669b227bc52,20c659dc5435,False,pass,[],unchecked,[],b7333c725a675aa29c682bd475428eca6ce66d8f6159015b852667e046e89d9a,17080
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T024845Z.json,qemu_prompt,pass,2026-04-29T02:48:45Z,4298,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,e415146c052b9f0baa23706ffde97548f2374f6601337823b4d810c39bed48e7,,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,240,1500000,6,0,160.0,594.8180237988673,12400.0,-73.0995,49215.0,84.47189129995255,769.3308350086106,10354688,6250.0,1681.28125,67207168,pass,[],pass,[],pass,7aae33645cab,20c659dc5435,False,pass,[],unchecked,[],296bd61293520dee1f7227ffa2fda8ced87a0fdeea3bacfc5df76eb49c42dd2b,17442
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_20260429T032337Z.json,qemu_prompt,pass,2026-04-29T03:23:37Z,2206,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,e415146c052b9f0baa23706ffde97548f2374f6601337823b4d810c39bed48e7,87148377012250dda7f1be10ab8c73ac784dd582df50f95013f6da0406443d6f,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,240,1500000,6,0,160.0,735.2091577769072,12400.0,-77.76283333333333,47656.0,81.56673962764935,888.5403721178727,11436032,6250.0,1389.8229166666665,67207168,pass,[],pass,[],pass,181a607ff1c6,20c659dc5435,False,pass,[],unchecked,[],5d5749c0980860f347448ae3a15f92c88bb7fd6db0a0964706e0b0859893c9c1,19533
ci-airgap-smoke/synthetic-smoke/Q4_0/68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,bench/results/qemu_prompt_bench_latest.json,qemu_prompt,pass,2026-04-29T03:23:37Z,2206,ci-airgap-smoke,synthetic-smoke,Q4_0,68fc621f9f3916e73aa05b83ba0fa8da9f3cffad22a1c29f5acf8980d8dd743a,e415146c052b9f0baa23706ffde97548f2374f6601337823b4d810c39bed48e7,87148377012250dda7f1be10ab8c73ac784dd582df50f95013f6da0406443d6f,21a5fe5c0e2f1cbdfbc4f36f4a5326cb6145cbf77763b3401df2b5c1619f420d,macOS-26.2-arm64-arm-64bit-Mach-O,arm64,,bench/fixtures/qemu_synthetic_bench.py,2,240,1500000,6,0,160.0,735.2091577769072,12400.0,-77.76283333333333,47656.0,81.56673962764935,888.5403721178727,11436032,6250.0,1389.8229166666665,67207168,pass,[],pass,[],pass,181a607ff1c6,20c659dc5435,False,pass,[],unchecked,[],5d5749c0980860f347448ae3a15f92c88bb7fd6db0a0964706e0b0859893c9c1,19533
ci-airgap-smoke/synthetic-smoke/Q4_0/no-suite,bench/results/bench_matrix_20260427T182910Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260427T182911Z.json,qemu_prompt,pass,2026-04-27T18:29:11Z,120672,ci-airgap-smoke,synthetic-smoke,Q4_0,,,,,,,,,,,,4,2,160.0,,,,,,,,,,67207168,pass,[],unknown,"[""qemu_prompt: missing command_sha256 metadata""]",pass,21ad93152049,20c659dc5435,False,pass,[],unchecked,[],f03e0a4784e2b1ac18934cd66392573425b9a42378ee334584bf89de847dfcc0,7081
ci-airgap-smoke/synthetic-smoke/Q4_0/no-suite,bench/results/bench_matrix_20260427T182910Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_latest.json,qemu_prompt,pass,2026-04-27T18:29:11Z,120672,ci-airgap-smoke,synthetic-smoke,Q4_0,,,,,,,,,,,,4,2,160.0,,,,,,,,,,67207168,pass,[],unknown,"[""qemu_prompt: missing command_sha256 metadata""]",pass,21ad93152049,20c659dc5435,False,pass,[],unchecked,[],f03e0a4784e2b1ac18934cd66392573425b9a42378ee334584bf89de847dfcc0,7081
ci-airgap-smoke/synthetic-smoke/Q4_0/no-suite,bench/results/bench_matrix_20260427T183959Z/ci-airgap-smoke_synthetic-smoke_Q4_0/qemu_prompt_bench_20260427T184001Z.json,qemu_prompt,pass,2026-04-27T18:40:01Z,120022,ci-airgap-smoke,synthetic-smoke,Q4_0,,,,,,,,,,,,4,2,160.0,,,,,,,,,,67207168,pass,[],unknown,"[""qemu_prompt: missing command_sha256 metadata""]",pass,5bf1fd7158fd,20c659dc5435,False,pass,[],unchecked,[],5e580cae597218ed4c77404ea007ff632cb934f6e05707e7b4b4059e963ae3c1,7084
